bnf_code,snomed_code,description,condition
0203020D0AAAAAA,9784111000001101,Amiodarone 100mg tablets,med_cvd
0203020D0AAAAAA,9784211000001107,Amiodarone 100mg tablets,med_cvd
0203020D0AAABAB,10285711000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,10286111000001101,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,10377811000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,10377911000001103,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1137911000001104,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,122411000001107,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,128811000001106,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1341211000001105,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1341311000001102,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1341711000001103,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1341811000001106,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1341911000001101,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1342111000001109,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1342211000001103,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1342411000001104,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,1342611000001101,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,137311000001100,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,13739911000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,13740011000001102,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,17774311000001104,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,17774511000001105,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,18456811000001102,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,18469911000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,19731311000001105,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,19731411000001103,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,21611000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,21759811000001106,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,21759911000001101,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,22588911000001101,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,22589011000001105,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,29762911000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,29763111000001104,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,3307911000001105,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,3308011000001107,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,35135011000001106,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,35135111000001107,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,35381211000001100,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,35381311000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,35980911000001107,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,35981111000001103,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,36598411000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,36598511000001107,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,36692211000001102,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,36692911000001106,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,38781511000001107,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,38781811000001105,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,408711000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,41342911000001108,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,41343011000001100,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,417411000001104,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,42291011000001100,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,478411000001109,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,522511000001101,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,5456011000001100,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,5513411000001101,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,580011000001103,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,9784311000001104,Amiodarone 200mg tablets,med_cvd
0203020D0AAABAB,9784411000001106,Amiodarone 200mg tablets,med_cvd
0203020D0AAAUAU,29561211000001107,Amiodarone 100mg/5ml oral solution,med_cvd
0203020D0AAAUAU,29678011000001108,Amiodarone 100mg/5ml oral solution,med_cvd
0203020D0AAAUAU,8229511000001106,Amiodarone 100mg/5ml oral solution,med_cvd
0203020D0AAAUAU,8229811000001109,Amiodarone 100mg/5ml oral solution,med_cvd
0203020D0AAAUAU,8230211000001104,Amiodarone 100mg/5ml oral solution,med_cvd
0203020D0AAAUAU,8274311000001102,Amiodarone 100mg/5ml oral solution,med_cvd
0203020D0AAAVAV,20111611000001101,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,20111711000001105,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,8232911000001107,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,8233111000001103,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,8233511000001107,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,8234311000001104,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,8234511000001105,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,8234711000001100,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,8274511000001108,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAVAV,8274611000001107,Amiodarone 200mg/5ml oral liquid,med_cvd
0203020D0AAAWAW,8235711000001101,Amiodarone 25mg/5ml oral liquid,med_cvd
0203020D0AAAWAW,8235811000001109,Amiodarone 25mg/5ml oral liquid,med_cvd
0203020D0AAAWAW,8235911000001104,Amiodarone 25mg/5ml oral liquid,med_cvd
0203020D0AAAWAW,8236011000001107,Amiodarone 25mg/5ml oral liquid,med_cvd
0203020D0AAAWAW,8236111000001108,Amiodarone 25mg/5ml oral liquid,med_cvd
0203020D0AAAWAW,8236211000001102,Amiodarone 25mg/5ml oral liquid,med_cvd
0203020D0AAAWAW,8275311000001103,Amiodarone 25mg/5ml oral liquid,med_cvd
0203020D0AAAWAW,8275411000001105,Amiodarone 25mg/5ml oral liquid,med_cvd
0203020D0AAAXAX,11670911000001100,Amiodarone 125mg/5ml oral liquid,med_cvd
0203020D0AAAXAX,11671211000001103,Amiodarone 125mg/5ml oral liquid,med_cvd
0203020D0AAAXAX,11671311000001106,Amiodarone 125mg/5ml oral liquid,med_cvd
0203020D0AAAXAX,11671511000001100,Amiodarone 125mg/5ml oral liquid,med_cvd
0203020D0AAAXAX,11671711000001105,Amiodarone 125mg/5ml oral liquid,med_cvd
0203020D0AAAXAX,11671911000001107,Amiodarone 125mg/5ml oral liquid,med_cvd
0203020D0AAAXAX,11709011000001107,Amiodarone 125mg/5ml oral liquid,med_cvd
0203020D0AAAXAX,11709111000001108,Amiodarone 125mg/5ml oral liquid,med_cvd
0203020D0AAAYAY,8236411000001103,Amiodarone 50mg/5ml oral solution,med_cvd
0203020D0AAAYAY,8236611000001100,Amiodarone 50mg/5ml oral solution,med_cvd
0203020D0AAAYAY,8236911000001106,Amiodarone 50mg/5ml oral solution,med_cvd
0203020D0AAAYAY,8276111000001106,Amiodarone 50mg/5ml oral solution,med_cvd
0203020D0AAAZAZ,8240411000001104,Amiodarone 30mg/5ml oral liquid,med_cvd
0203020D0AAAZAZ,8240911000001107,Amiodarone 30mg/5ml oral liquid,med_cvd
0203020D0AAAZAZ,8241111000001103,Amiodarone 30mg/5ml oral liquid,med_cvd
0203020D0AAAZAZ,8241211000001109,Amiodarone 30mg/5ml oral liquid,med_cvd
0203020D0AAAZAZ,8241411000001108,Amiodarone 30mg/5ml oral liquid,med_cvd
0203020D0AAAZAZ,8241711000001102,Amiodarone 30mg/5ml oral liquid,med_cvd
0203020D0AAAZAZ,8275511000001109,Amiodarone 30mg/5ml oral liquid,med_cvd
0203020D0AAAZAZ,8275711000001104,Amiodarone 30mg/5ml oral liquid,med_cvd
0203020D0AABDBD,11674011000001106,Amiodarone 15mg/5ml oral liquid,med_cvd
0203020D0AABDBD,11674111000001107,Amiodarone 15mg/5ml oral liquid,med_cvd
0203020D0AABDBD,11674211000001101,Amiodarone 15mg/5ml oral liquid,med_cvd
0203020D0AABDBD,11674411000001102,Amiodarone 15mg/5ml oral liquid,med_cvd
0203020D0AABDBD,11674511000001103,Amiodarone 15mg/5ml oral liquid,med_cvd
0203020D0AABDBD,11674611000001104,Amiodarone 15mg/5ml oral liquid,med_cvd
0203020D0AABDBD,11709611000001100,Amiodarone 15mg/5ml oral liquid,med_cvd
0203020D0AABDBD,11709711000001109,Amiodarone 15mg/5ml oral liquid,med_cvd
0203020D0AABEBE,8238711000001108,Amiodarone 250mg/5ml oral liquid,med_cvd
0203020D0AABEBE,8238911000001105,Amiodarone 250mg/5ml oral liquid,med_cvd
0203020D0AABEBE,8239111000001100,Amiodarone 250mg/5ml oral liquid,med_cvd
0203020D0AABEBE,8239211000001106,Amiodarone 250mg/5ml oral liquid,med_cvd
0203020D0AABEBE,8239311000001103,Amiodarone 250mg/5ml oral liquid,med_cvd
0203020D0AABEBE,8239411000001105,Amiodarone 250mg/5ml oral liquid,med_cvd
0203020D0AABEBE,8275011000001101,Amiodarone 250mg/5ml oral liquid,med_cvd
0203020D0AABEBE,8275111000001100,Amiodarone 250mg/5ml oral liquid,med_cvd
0203020D0AABFBF,11680111000001108,Amiodarone 5mg/5ml oral liquid,med_cvd
0203020D0AABFBF,11680311000001105,Amiodarone 5mg/5ml oral liquid,med_cvd
0203020D0AABFBF,11680611000001100,Amiodarone 5mg/5ml oral liquid,med_cvd
0203020D0AABFBF,11680711000001109,Amiodarone 5mg/5ml oral liquid,med_cvd
0203020D0AABFBF,11680811000001101,Amiodarone 5mg/5ml oral liquid,med_cvd
0203020D0AABFBF,11680911000001106,Amiodarone 5mg/5ml oral liquid,med_cvd
0203020D0AABFBF,11710611000001108,Amiodarone 5mg/5ml oral liquid,med_cvd
0203020D0AABFBF,11710711000001104,Amiodarone 5mg/5ml oral liquid,med_cvd
0203020D0AABGBG,11669911000001103,Amiodarone 10mg/5ml oral liquid,med_cvd
0203020D0AABGBG,11670011000001104,Amiodarone 10mg/5ml oral liquid,med_cvd
0203020D0AABGBG,11670111000001103,Amiodarone 10mg/5ml oral liquid,med_cvd
0203020D0AABGBG,11670511000001107,Amiodarone 10mg/5ml oral liquid,med_cvd
0203020D0AABGBG,11670611000001106,Amiodarone 10mg/5ml oral liquid,med_cvd
0203020D0AABGBG,11670711000001102,Amiodarone 10mg/5ml oral liquid,med_cvd
0203020D0AABGBG,11708811000001108,Amiodarone 10mg/5ml oral liquid,med_cvd
0203020D0AABGBG,11708911000001103,Amiodarone 10mg/5ml oral liquid,med_cvd
0203020D0AABHBH,11678911000001103,Amiodarone 500mg/5ml oral liquid,med_cvd
0203020D0AABHBH,11679011000001107,Amiodarone 500mg/5ml oral liquid,med_cvd
0203020D0AABHBH,11679211000001102,Amiodarone 500mg/5ml oral liquid,med_cvd
0203020D0AABHBH,11679511000001104,Amiodarone 500mg/5ml oral liquid,med_cvd
0203020D0AABHBH,11679611000001100,Amiodarone 500mg/5ml oral liquid,med_cvd
0203020D0AABHBH,11679711000001109,Amiodarone 500mg/5ml oral liquid,med_cvd
0203020D0AABHBH,11710411000001105,Amiodarone 500mg/5ml oral liquid,med_cvd
0203020D0AABHBH,11710511000001109,Amiodarone 500mg/5ml oral liquid,med_cvd
0203020D0AABIBI,11678011000001102,Amiodarone 45mg/5ml oral liquid,med_cvd
0203020D0AABIBI,11678111000001101,Amiodarone 45mg/5ml oral liquid,med_cvd
0203020D0AABIBI,11678211000001107,Amiodarone 45mg/5ml oral liquid,med_cvd
0203020D0AABIBI,11678311000001104,Amiodarone 45mg/5ml oral liquid,med_cvd
0203020D0AABIBI,11678511000001105,Amiodarone 45mg/5ml oral liquid,med_cvd
0203020D0AABIBI,11678611000001109,Amiodarone 45mg/5ml oral liquid,med_cvd
0203020D0AABIBI,11710211000001106,Amiodarone 45mg/5ml oral liquid,med_cvd
0203020D0AABIBI,11710311000001103,Amiodarone 45mg/5ml oral liquid,med_cvd
0203020D0AABJBJ,8237711000001107,Amiodarone 75mg/5ml oral liquid,med_cvd
0203020D0AABJBJ,8237811000001104,Amiodarone 75mg/5ml oral liquid,med_cvd
0203020D0AABJBJ,8237911000001109,Amiodarone 75mg/5ml oral liquid,med_cvd
0203020D0AABJBJ,8238011000001106,Amiodarone 75mg/5ml oral liquid,med_cvd
0203020D0AABJBJ,8238111000001107,Amiodarone 75mg/5ml oral liquid,med_cvd
0203020D0AABJBJ,8238211000001101,Amiodarone 75mg/5ml oral liquid,med_cvd
0203020D0AABJBJ,8276811000001104,Amiodarone 75mg/5ml oral liquid,med_cvd
0203020D0AABJBJ,8276911000001109,Amiodarone 75mg/5ml oral liquid,med_cvd
0203020D0AABKBK,8233211000001109,Amiodarone 20mg/5ml oral liquid,med_cvd
0203020D0AABKBK,8233411000001108,Amiodarone 20mg/5ml oral liquid,med_cvd
0203020D0AABKBK,8233811000001105,Amiodarone 20mg/5ml oral liquid,med_cvd
0203020D0AABKBK,8234211000001107,Amiodarone 20mg/5ml oral liquid,med_cvd
0203020D0AABKBK,8234411000001106,Amiodarone 20mg/5ml oral liquid,med_cvd
0203020D0AABKBK,8234811000001108,Amiodarone 20mg/5ml oral liquid,med_cvd
0203020D0AABKBK,8274711000001103,Amiodarone 20mg/5ml oral liquid,med_cvd
0203020D0AABKBK,8274911000001101,Amiodarone 20mg/5ml oral liquid,med_cvd
0203020D0AABLBL,11672011000001100,Amiodarone 150mg/5ml oral liquid,med_cvd
0203020D0AABLBL,11672111000001104,Amiodarone 150mg/5ml oral liquid,med_cvd
0203020D0AABLBL,11672211000001105,Amiodarone 150mg/5ml oral liquid,med_cvd
0203020D0AABLBL,11672411000001109,Amiodarone 150mg/5ml oral liquid,med_cvd
0203020D0AABLBL,11672711000001103,Amiodarone 150mg/5ml oral liquid,med_cvd
0203020D0AABLBL,11672811000001106,Amiodarone 150mg/5ml oral liquid,med_cvd
0203020D0AABLBL,11709211000001102,Amiodarone 150mg/5ml oral liquid,med_cvd
0203020D0AABLBL,11709311000001105,Amiodarone 150mg/5ml oral liquid,med_cvd
0203020D0AABQBQ,11681611000001105,Amiodarone 80mg/5ml oral liquid,med_cvd
0203020D0AABQBQ,11681711000001101,Amiodarone 80mg/5ml oral liquid,med_cvd
0203020D0AABQBQ,11681811000001109,Amiodarone 80mg/5ml oral liquid,med_cvd
0203020D0AABQBQ,11681911000001104,Amiodarone 80mg/5ml oral liquid,med_cvd
0203020D0AABQBQ,11682011000001106,Amiodarone 80mg/5ml oral liquid,med_cvd
0203020D0AABQBQ,11682111000001107,Amiodarone 80mg/5ml oral liquid,med_cvd
0203020D0AABQBQ,11711011000001105,Amiodarone 80mg/5ml oral liquid,med_cvd
0203020D0AABQBQ,11711111000001106,Amiodarone 80mg/5ml oral liquid,med_cvd
0203020D0AABRBR,11681011000001103,Amiodarone 65mg/5ml oral liquid,med_cvd
0203020D0AABRBR,11681111000001102,Amiodarone 65mg/5ml oral liquid,med_cvd
0203020D0AABRBR,11681211000001108,Amiodarone 65mg/5ml oral liquid,med_cvd
0203020D0AABRBR,11681311000001100,Amiodarone 65mg/5ml oral liquid,med_cvd
0203020D0AABRBR,11681411000001107,Amiodarone 65mg/5ml oral liquid,med_cvd
0203020D0AABRBR,11681511000001106,Amiodarone 65mg/5ml oral liquid,med_cvd
0203020D0AABRBR,11710811000001107,Amiodarone 65mg/5ml oral liquid,med_cvd
0203020D0AABRBR,11710911000001102,Amiodarone 65mg/5ml oral liquid,med_cvd
0203020D0AABSBS,11676811000001107,Amiodarone 35mg/5ml oral liquid,med_cvd
0203020D0AABSBS,11677011000001103,Amiodarone 35mg/5ml oral liquid,med_cvd
0203020D0AABSBS,11677211000001108,Amiodarone 35mg/5ml oral liquid,med_cvd
0203020D0AABSBS,11677411000001107,Amiodarone 35mg/5ml oral liquid,med_cvd
0203020D0AABSBS,11677611000001105,Amiodarone 35mg/5ml oral liquid,med_cvd
0203020D0AABSBS,11677711000001101,Amiodarone 35mg/5ml oral liquid,med_cvd
0203020D0AABSBS,11710011000001101,Amiodarone 35mg/5ml oral liquid,med_cvd
0203020D0AABSBS,11710111000001100,Amiodarone 35mg/5ml oral liquid,med_cvd
0203020D0AABYBY,11675711000001107,Amiodarone 22mg/5ml oral liquid,med_cvd
0203020D0AABYBY,11675911000001109,Amiodarone 22mg/5ml oral liquid,med_cvd
0203020D0AABYBY,11676111000001100,Amiodarone 22mg/5ml oral liquid,med_cvd
0203020D0AABYBY,11676311000001103,Amiodarone 22mg/5ml oral liquid,med_cvd
0203020D0AABYBY,11676511000001109,Amiodarone 22mg/5ml oral liquid,med_cvd
0203020D0AABYBY,11676611000001108,Amiodarone 22mg/5ml oral liquid,med_cvd
0203020D0AABYBY,11709811000001101,Amiodarone 22mg/5ml oral liquid,med_cvd
0203020D0AABYBY,11709911000001106,Amiodarone 22mg/5ml oral liquid,med_cvd
0203020D0AACACA,11673011000001109,Amiodarone 155mg/5ml oral liquid,med_cvd
0203020D0AACACA,11673211000001104,Amiodarone 155mg/5ml oral liquid,med_cvd
0203020D0AACACA,11673411000001100,Amiodarone 155mg/5ml oral liquid,med_cvd
0203020D0AACACA,11673511000001101,Amiodarone 155mg/5ml oral liquid,med_cvd
0203020D0AACACA,11673711000001106,Amiodarone 155mg/5ml oral liquid,med_cvd
0203020D0AACACA,11673811000001103,Amiodarone 155mg/5ml oral liquid,med_cvd
0203020D0AACACA,11709411000001103,Amiodarone 155mg/5ml oral liquid,med_cvd
0203020D0AACACA,11709511000001104,Amiodarone 155mg/5ml oral liquid,med_cvd
0203020D0AACDCD,8243311000001100,Amiodarone 85mg/5ml oral liquid,med_cvd
0203020D0AACDCD,8243411000001107,Amiodarone 85mg/5ml oral liquid,med_cvd
0203020D0AACDCD,8243511000001106,Amiodarone 85mg/5ml oral liquid,med_cvd
0203020D0AACDCD,8243611000001105,Amiodarone 85mg/5ml oral liquid,med_cvd
0203020D0AACDCD,8243711000001101,Amiodarone 85mg/5ml oral liquid,med_cvd
0203020D0AACDCD,8243811000001109,Amiodarone 85mg/5ml oral liquid,med_cvd
0203020D0AACDCD,8277011000001108,Amiodarone 85mg/5ml oral liquid,med_cvd
0203020D0AACDCD,8277111000001109,Amiodarone 85mg/5ml oral liquid,med_cvd
0203020D0AACECE,8242111000001108,Amiodarone 60mg/5ml oral liquid,med_cvd
0203020D0AACECE,8242211000001102,Amiodarone 60mg/5ml oral liquid,med_cvd
0203020D0AACECE,8242411000001103,Amiodarone 60mg/5ml oral liquid,med_cvd
0203020D0AACECE,8243011000001103,Amiodarone 60mg/5ml oral liquid,med_cvd
0203020D0AACECE,8243111000001102,Amiodarone 60mg/5ml oral liquid,med_cvd
0203020D0AACECE,8243211000001108,Amiodarone 60mg/5ml oral liquid,med_cvd
0203020D0AACECE,8276311000001108,Amiodarone 60mg/5ml oral liquid,med_cvd
0203020D0AACECE,8276611000001103,Amiodarone 60mg/5ml oral liquid,med_cvd
0203020D0AACFCF,8236311000001105,Amiodarone 31.25mg/5ml oral liquid,med_cvd
0203020D0AACFCF,8236511000001104,Amiodarone 31.25mg/5ml oral liquid,med_cvd
0203020D0AACFCF,8236711000001109,Amiodarone 31.25mg/5ml oral liquid,med_cvd
0203020D0AACFCF,8236811000001101,Amiodarone 31.25mg/5ml oral liquid,med_cvd
0203020D0AACFCF,8237011000001105,Amiodarone 31.25mg/5ml oral liquid,med_cvd
0203020D0AACFCF,8237111000001106,Amiodarone 31.25mg/5ml oral liquid,med_cvd
0203020D0AACFCF,8275811000001107,Amiodarone 31.25mg/5ml oral liquid,med_cvd
0203020D0AACFCF,8276011000001105,Amiodarone 31.25mg/5ml oral liquid,med_cvd
0203020D0AACGCG,8806411000001101,Amiodarone 55mg oral powder sachets,med_cvd
0203020D0AACGCG,8806511000001102,Amiodarone 55mg oral powder sachets,med_cvd
0203020D0AACGCG,8806611000001103,Amiodarone 55mg oral powder sachets,med_cvd
0203020D0AACGCG,8816011000001108,Amiodarone 55mg oral powder sachets,med_cvd
0203020D0AACHCH,27875011000001100,Amiodarone 100mg/5ml oral suspension,med_cvd
0203020D0AACHCH,27875111000001104,Amiodarone 100mg/5ml oral suspension,med_cvd
0203020D0AACHCH,8230611000001102,Amiodarone 100mg/5ml oral suspension,med_cvd
0203020D0AACHCH,8230911000001108,Amiodarone 100mg/5ml oral suspension,med_cvd
0203020D0AACHCH,8231211000001105,Amiodarone 100mg/5ml oral suspension,med_cvd
0203020D0AACHCH,8274411000001109,Amiodarone 100mg/5ml oral suspension,med_cvd
0203020D0AACICI,27875211000001105,Amiodarone 50mg/5ml oral suspension,med_cvd
0203020D0AACICI,27875311000001102,Amiodarone 50mg/5ml oral suspension,med_cvd
0203020D0AACICI,8237211000001100,Amiodarone 50mg/5ml oral suspension,med_cvd
0203020D0AACICI,8237311000001108,Amiodarone 50mg/5ml oral suspension,med_cvd
0203020D0AACICI,8237411000001101,Amiodarone 50mg/5ml oral suspension,med_cvd
0203020D0AACICI,8276211000001100,Amiodarone 50mg/5ml oral suspension,med_cvd
0203020D0BBAAAA,1339611000001109,Cordarone X 100 tablets,med_cvd
0203020D0BBAAAA,294711000001103,Cordarone X 100 tablets,med_cvd
0203020D0BBABAB,1342311000001106,Cordarone X 200 tablets,med_cvd
0203020D0BBABAB,269511000001109,Cordarone X 200 tablets,med_cvd
0203020D0BEAAAA,1610011000001105,Darmil 100mg tablets,med_cvd
0203020D0BEAAAA,897911000001101,Darmil 100mg tablets,med_cvd
0203020D0BEABAB,1610611000001103,Darmil 200mg tablets,med_cvd
0203020D0BEABAB,225011000001105,Darmil 200mg tablets,med_cvd
0203020D0BFAAAA,9108411000001107,Amyben 100mg tablets,med_cvd
0203020D0BFAAAA,9108511000001106,Amyben 100mg tablets,med_cvd
0203020D0BFABAB,9108711000001101,Amyben 200mg tablets,med_cvd
0203020D0BFABAB,9108811000001109,Amyben 200mg tablets,med_cvd
0203020I0AAAAAA,1019511000001104,Flecainide 150mg/15ml solution for injection ampoules,med_cvd
0203020I0AAAAAA,36067511000001109,Flecainide 150mg/15ml solution for injection ampoules,med_cvd
0203020I0AAADAD,1072411000001104,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,139311000001105,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,1397411000001107,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,1397911000001104,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,1398211000001107,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,1398311000001104,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,1399611000001100,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,1399811000001101,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,1400111000001105,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,15054211000001108,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,15054311000001100,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,17908311000001108,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,17908411000001101,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,17969611000001106,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,17969711000001102,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,21996711000001106,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,21996811000001103,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,23978611000001100,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,23978711000001109,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,261711000001103,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,30130611000001103,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,30130711000001107,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,35161611000001106,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,35161711000001102,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,36536611000001103,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,36536711000001107,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,36536811000001104,Flecainide 100mg tablets,med_cvd
0203020I0AAADAD,38914411000001101,Flecainide 100mg tablets,med_cvd
0206020C0BPACAJ,937011000001101,Dilcardia SR 60mg capsules,med_cvd
0206020C0BQAAAA,1808511000001109,Optil 60mg modified-release tablets,med_cvd
0206020C0BQAAAA,527711000001108,Optil 60mg modified-release tablets,med_cvd
0206020C0BRAAAJ,1791811000001101,Bi-Carzem SR 60mg capsules,med_cvd
0206020C0BRAAAJ,540011000001107,Bi-Carzem SR 60mg capsules,med_cvd
0206020C0BRABAT,1794411000001101,Bi-Carzem SR 90mg capsules,med_cvd
0206020C0BRABAT,764511000001100,Bi-Carzem SR 90mg capsules,med_cvd
0206020C0BRACAU,1798211000001106,Bi-Carzem SR 120mg capsules,med_cvd
0206020C0BRACAU,580711000001101,Bi-Carzem SR 120mg capsules,med_cvd
0206020C0BRADAW,1802511000001107,Bi-Carzem XL 240mg capsules,med_cvd
0206020C0BRADAW,884811000001103,Bi-Carzem XL 240mg capsules,med_cvd
0206020C0BRAEAE,158411000001105,Bi-Carzem XL 300mg capsules,med_cvd
0206020C0BRAEAE,1804311000001108,Bi-Carzem XL 300mg capsules,med_cvd
0206020C0BSAAAJ,1790311000001100,Zildil SR 60mg capsules,med_cvd
0206020C0BSAAAJ,721811000001108,Zildil SR 60mg capsules,med_cvd
0206020C0BSABAT,1792411000001108,Zildil 90mg modified-release capsules,med_cvd
0206020C0BSABAT,200811000001104,Zildil 90mg modified-release capsules,med_cvd
0206020C0BSACAU,1796111000001104,Zildil SR 120mg capsules,med_cvd
0206020C0BSACAU,655411000001104,Zildil SR 120mg capsules,med_cvd
0206020C0BTAAAA,1808111000001100,Retalzem 60 modified-release tablets,med_cvd
0206020C0BTAAAA,33649211000001106,Retalzem 60 modified-release tablets,med_cvd
0206020C0BTAAAA,865711000001107,Retalzem 60 modified-release tablets,med_cvd
0206020C0BUAAAJ,1791411000001103,Horizem SR 60mg capsules,med_cvd
0206020C0BUAAAJ,591411000001102,Horizem SR 60mg capsules,med_cvd
0206020C0BUABAT,157511000001105,Horizem SR 90mg capsules,med_cvd
0206020C0BUABAT,1793311000001106,Horizem SR 90mg capsules,med_cvd
0206020C0BUACAU,1797511000001105,Horizem SR 120mg capsules,med_cvd
0206020C0BUACAU,758511000001104,Horizem SR 120mg capsules,med_cvd
0206020C0BVAAAV,1800111000001102,Zemret 180 XL capsules,med_cvd
0206020C0BVAAAV,924711000001109,Zemret 180 XL capsules,med_cvd
0206020C0BVABAW,1801811000001101,Zemret 240 XL capsules,med_cvd
0206020C0BVABAW,823511000001107,Zemret 240 XL capsules,med_cvd
0206020C0BVACAE,1804011000001105,Zemret 300 XL capsules,med_cvd
0206020C0BVACAE,640311000001101,Zemret 300 XL capsules,med_cvd
0206020C0BWAAAU,116711000001106,Disogram SR 120mg capsules,med_cvd
0206020C0BWAAAU,1797911000001103,Disogram SR 120mg capsules,med_cvd
0206020C0BWABAV,1800311000001100,Disogram SR 180mg capsules,med_cvd
